iter,x,y,"f(x,y)",||grad||
80.0,0.9330949099375241,0.869965655424256,0.004525354870806934,0.18950994573371016
81.0,0.9328456395964108,0.8702392708645139,0.0045098546842388685,0.14879091399509256
82.0,0.9331358618191833,0.8702243163526088,0.004497668198494447,0.11960828651933726
83.0,0.9330192608672957,0.8704267461418358,0.00448738364071355,0.09927624141456129
84.0,0.9332093279472389,0.8704651035666479,0.004478178728543249,0.08556735779945106
85.0,0.9331266638512109,0.8707889677862489,0.004472447545460978,0.15799710692639846
86.0,0.9334342503618359,0.8707641252096247,0.004459661614585042,0.1261838759039473
87.0,0.9333038533436909,0.8709732558888973,0.004449062006303421,0.1038016031810865
88.0,0.9335039925490675,0.871005610098774,0.004439704579530348,0.08853039451980554
89.0,0.9334049090946619,0.8713369335411767,0.004435756386700104,0.16862906157838597
90.0,0.9337322872136907,0.8713009143149413,0.0044222200140279135,0.13385080095717755
91.0,0.9335862340139318,0.8715177384830541,0.0044112175714142434,0.10915030520921803
92.0,0.9337978764047979,0.871543331396047,0.004401656075186884,0.09209652519851992
93.0,0.9336801817155979,0.871883286538284,0.004399870933138953,0.1809008357352184
94.0,0.9340301349444182,0.8718346127844511,0.004385394536780048,0.14277908229512554
95.0,0.9338662901086912,0.8720602691125124,0.004373878987970708,0.11545902075395198
96.0,0.9340910796414013,0.8720782295378475,0.004364048614839751,0.09637533096228841
97.0,0.9340216661280032,0.872253196540891,0.004355193349067707,0.08349840205127103
98.0,0.9343280232254256,0.8723651311156098,0.004349256784446673,0.1531967496031124
99.0,0.9341438699090475,0.8726009607518292,0.004337086557103718,0.1229081479996642
100.0,0.9343837446575421,0.8726102611177755,0.004326904052586884,0.10150987322521754
101.0,0.9343022775826877,0.8727910115718674,0.004317873830313161,0.08687621191688744
102.0,0.9346261487348505,0.8728923665127504,0.004313894371805297,0.1653164681075061
103.0,0.9344188232732012,0.8731398943979802,0.0043008909250465575,0.1316698771221218
104.0,0.934675990455563,0.8731393642766107,0.004290251139748875,0.10764120344781077
105.0,0.9345807736193495,0.8733268028928126,0.004280984363038756,0.09098940065893373
106.0,0.9349247764984999,0.8734161931476011,0.0042794264294994016,0.17941151288516632
107.0,0.934690957132186,0.8736771871175889,0.004265361090947726,0.1419619063219287
108.0,0.9349679786948213,0.873665467675047,0.004254129158006052,0.11494512516312388
109.0,0.9348570412530844,0.8738606448272473,0.004244546803897669,0.09598029759571468
110.0,0.935040630075413,0.8738985521527254,0.004235914549519049,0.08307893444928799
111.0,0.9349601778299365,0.8742129488238973,0.0042305680273425515,0.1539287369782252
112.0,0.93525982967855,0.874188568083229,0.0042185778365523745,0.12354731726359708
113.0,0.9351310319868941,0.8743926231328858,0.004208582456371022,0.10196006019629694
114.0,0.9353278627630315,0.8744228668250685,0.004199736401604063,0.08705728058865536
115.0,0.9352261093831509,0.8747473543530307,0.004196646506442587,0.16794445506824165
116.0,0.9355518160339028,0.8747084954932317,0.004183676133253913,0.13373938590429021
117.0,0.9354025183533858,0.8749228333803809,0.0041731375528049905,0.10915832849977822
118.0,0.9356146314474982,0.8749443325840822,0.00416400061565643,0.09194405890941931
119.0,0.935488432536238,0.8752805872673288,0.004163758164645565,0.18435140956908036
120.0,0.9358441968740021,0.8752251263852111,0.004149518328104442,0.14579396074595646
121.0,0.9356713108026219,0.8754513898373731,0.004138266760555057,0.11779635111891423
122.0,0.9359010947565809,0.8754628789083588,0.004128738284579214,0.09792015254733435
123.0,0.9358239301566833,0.8756378711967212,0.004120220632229331,0.08424866975060397
124.0,0.9361373263734292,0.8757383063976428,0.004116237441382203,0.16006775270063203
125.0,0.9359371606744445,0.8759784577382481,0.004104047383244157,0.12815900183617576
126.0,0.9361874712224911,0.875978422969925,0.004093993517408665,0.10521586895232399
127.0,0.9360940370272647,0.8761614535574397,0.004085195175802532,0.08918809690307114
128.0,0.9364315444349802,0.876247854026629,0.0040840062065613915,0.1769215203246324
129.0,0.9361998033849828,0.8765041756618842,0.004070581395058246,0.14053719824396893
130.0,0.9364739666330225,0.8764908538635233,0.004059825969510197,0.11407047920119212
131.0,0.9363616924768797,0.876683289925189,0.004050642910741906,0.09530659684746817
132.0,0.9365444934671522,0.8767184185240083,0.004042375687959891,0.08239116151087683
133.0,0.9364590409964756,0.8770287073674742,0.004037988883832807,0.15518249795960168
134.0,0.9367607810633012,0.8770001245926947,0.004026305032162966,0.12469685309342023
135.0,0.9366267844890043,0.8772034981652069,0.004016603155130158,0.10278853732074937
136.0,0.9368258691466346,0.8772293713124745,0.004008055621931835,0.08745609278396226
137.0,0.9367143771466627,0.8775522914608126,0.004006473505492026,0.17259322241697947
138.0,0.9370482818006705,0.877506015246925,0.003993551416033603,0.13748785158247648
139.0,0.9368890108023866,0.8777222133635905,0.003983147541845764,0.11194886018756596
140.0,0.9371071348506514,0.8777373716443264,0.003974210374521892,0.09379160343979571
141.0,0.9370362358819705,0.8779062820129477,0.003966141889931741,0.08128024214967867
142.0,0.9373368892272276,0.8780083330620916,0.003961724976888967,0.1528731399807649
143.0,0.9371480675219089,0.878239626360562,0.003950370141554894,0.123134720623403
144.0,0.9373885500323315,0.8782423115556739,0.003940894545105533,0.10168212189826167
145.0,0.9372999267257275,0.8784200389681907,0.00393253381340664,0.08663990996309888
146.0,0.937627041616158,0.878506846524334,0.003931042201362329,0.17131467047981844
147.0,0.9374036139264074,0.8787559178702459,0.003918399858910177,0.1367201271602041
148.0,0.9376703815558064,0.8787440497187002,0.003908184316527047,0.11143703788672922
149.0,0.9375609887530969,0.8789322117219468,0.00389941150917673,0.09341557345006421
150.0,0.9377401438309867,0.8789667413741882,0.003891486899158323,0.0809323411228262
151.0,0.9376553538853486,0.8792713007319783,0.0038873986293416407,0.15305779448325557
152.0,0.9379529039785558,0.8792424968014627,0.0038761747536070136,0.12335269669224293
153.0,0.9378192491899802,0.8794429473015968,0.0038668301322345756,0.1018622505472895
154.0,0.9380167194361119,0.8794671648209957,0.003858589884954899,0.08670277293693174
155.0,0.9379026833841119,0.8797860719465345,0.0038576299558844107,0.1727579833855228
156.0,0.9382365708359383,0.8797373889592622,0.003845023332980706,0.13791420714497565
157.0,0.9380743383410204,0.8799524178243866,0.003834883959981239,0.11237346045932957
158.0,0.9382934824421382,0.8799645453359322,0.0038261941021568756,0.09404864111077813
159.0,0.938219232097313,0.8801325585615036,0.003818370503313569,0.08128504583054237
160.0,0.9385219190998696,0.8802284717769473,0.003814947513410016,0.15567224431509447
161.0,0.9383258598365372,0.8804608627355234,0.0038037025280690147,0.12539611631220263
162.0,0.9385707648953913,0.8804587363692943,0.003794375941843514,0.10333910595083952
163.0,0.9384761045146722,0.8806369958798511,0.003786197789223228,0.08768771173415958
164.0,0.9386428184112564,0.8806762157490632,0.0037787006695577906,0.07690227708878541
165.0,0.9385734689513133,0.8809685007537222,0.003773452432208553,0.1413339867426212
166.0,0.9388488651834929,0.8809496163262143,0.0037632342596006104,0.11491743298364696
167.0,0.9387301121590473,0.8811400754395416,0.003754548949146363,0.09585189879948394
168.0,0.9389150687577755,0.8811690395155557,0.0037467718457290648,0.08244772418166585
169.0,0.9388165244458382,0.8814756542224796,0.0037444014998763136,0.16084257250335607
170.0,0.9391282716196925,0.881436909046731,0.0037329299744154492,0.12931123360253063
171.0,0.938980861371627,0.8816419877610513,0.0037235207836881718,0.10621130581024131
172.0,0.9391876219514914,0.8816588120818135,0.003715332744837336,0.08966185025154592
173.0,0.9391209783321443,0.8818207562791119,0.0037078797738743165,0.07815358288668377
174.0,0.9394095702385237,0.8819203310169337,0.0037036912775122092,0.1471290401577845
175.0,0.9392279137064893,0.8821429910320876,0.0036932501725764097,0.11926510333151226
176.0,0.9394608412422704,0.8821453671466801,0.003684464760541192,0.09896067743566335
177.0,0.9393734247978883,0.8823177519439278,0.0036766773957482195,0.08455290105125117
178.0,0.9396934247185382,0.8823995326256358,0.003675845565407649,0.16906557890433277
179.0,0.9394707500287295,0.8826433606856433,0.0036639350385803036,0.13557893093643017
180.0,0.9397351347127649,0.8826284893863856,0.0036542869072638744,0.11081589854284755
181.0,0.9396228173612414,0.8828135026782734,0.0036460053700531066,0.09291562926116188
182.0,0.9398017479116832,0.882843790267181,0.0036385394726005053,0.08030917892195759
183.0,0.9397088483695655,0.883143427072395,0.0036358457475911656,0.15573794339259442
184.0,0.940010953271748,0.8831079945066371,0.003624961374153075,0.1257155877080398
185.0,0.9398688421160049,0.8833082280082869,0.0036159605643298815,0.10365998581055692
186.0,0.9400705312484406,0.8833258890911747,0.003608082903914533,0.0878110203972602
187.0,0.9400059272679324,0.8834847619937336,0.0036008859864087935,0.07675004400735003
188.0,0.9402890072488064,0.8835834973883523,0.00359675366961135,0.14440513848829167
189.0,0.9401109358145621,0.8838022160463966,0.003586704048362135,0.11739502570041892
190.0,0.9403402095330258,0.8838046986994181,0.0035782140525474067,0.09763300141614081
191.0,0.9402536787909731,0.8839746248576981,0.0035706705653530475,0.08354344256551498
192.0,0.9405700715342074,0.8840545901875889,0.0035700432284105754,0.16769465409531267
193.0,0.9403484906897477,0.8842957891244151,0.003558466629967425,0.13478228837070605
194.0,0.9406112614188437,0.8842799667877242,0.0035490726501433657,0.11032869658693262
195.0,0.9404981778538319,0.8844633958190617,0.003541005987142655,0.09255304783963252
196.0,0.9406766555159288,0.8844920781344197,0.0035337366244560897,0.07995164064378606
197.0,0.9405808690909638,0.8847893375861492,0.003531573364051824,0.1565261532552728
198.0,0.9408842286912185,0.8847514601305881,0.003520855207146629,0.12648498329330507
199.0,0.9407390373261008,0.884951331876401,0.003512010727569588,0.10428144795753744
200.0,0.9409421530126285,0.8849664117486032,0.003504290452101205,0.08820930816441125
201.0,0.9408745958468975,0.8851248975171335,0.003497255999655636,0.07689663594441254
202.0,0.9411599409059759,0.8852187315741094,0.0034938835577392035,0.14697132117715422
203.0,0.9409755989317652,0.8854387717272463,0.0034838812859847752,0.11944145080405914
204.0,0.9412088785527529,0.8854373287810541,0.003475477506663183,0.09914573088954147
205.0,0.941117325983517,0.8856079632675684,0.0034680502317252166,0.08454311465582837
206.0,0.9412783275313548,0.8856446265483485,0.0034612137843442795,0.0743156943336657
207.0,0.9412072342436113,0.8859260822763766,0.00345689207466809,0.13873845777117494
208.0,0.9414773539866265,0.8859045883373655,0.003447464471013494,0.11335910301427152
209.0,0.9413565671971071,0.8860901429202929,0.003439437152790125,0.09474090899634173
210.0,0.9415400140204256,0.8861143787346791,0.0034322556613846904,0.08139655130946226
211.0,0.9414329572328693,0.886413768786948,0.0034314851418654146,0.16318617501918561
212.0,0.9417483435033792,0.8863677704186971,0.0034205218519470838,0.13167519163139524
213.0,0.9415917056893404,0.8865717438845806,0.0034115826512920626,0.10817951973295205
214.0,0.9418027994328807,0.8865808049542606,0.0034038645069569594,0.09098459632555973
215.0,0.9417272042722085,0.8867416284172881,0.003396895921957691,0.07872480785932678
216.0,0.9420228099922793,0.8868263931431176,0.0033950620376995994,0.15509257585489064
217.0,0.9418220014186087,0.8870531827535209,0.00338473954588348,0.12568156108522227
218.0,0.9420672865796952,0.8870436122857993,0.0033761945049142384,0.10377232422230494
219.0,0.9419644808066857,0.8872182842224517,0.003368742414370043,0.08780662182020256
220.0,0.9421331931901712,0.8872490650345444,0.003361954782700558,0.07645733789564588
221.0,0.9420466590764565,0.8875349155627975,0.00335927875178873,0.14811883879053814
222.0,0.9423341308089519,0.8875024906855772,0.003349472689147052,0.12049323700803466
223.0,0.9421978237792014,0.8876943357644388,0.0033412713804375042,0.09998372427406668
224.0,0.9423924007466503,0.8877108995807763,0.00333404405310876,0.08506634092002636
225.0,0.9423284270978101,0.887864234504315,0.0033274176289948615,0.07450641221273237
226.0,0.9426043168346803,0.8879569142014383,0.0033240742894414554,0.14218720003131458
227.0,0.9424264509140773,0.8881701891678195,0.0033147142167862377,0.11611848048921056
228.0,0.9426532425928196,0.8881691837829305,0.0033067940947113447,0.09677669283528578
229.0,0.9425635619401026,0.8883355712781753,0.003299763388053912,0.08275667694625805
230.0,0.9427212830320477,0.8883709216762371,0.003293276746773939,0.07285185910349237
231.0,0.9426495459804131,0.8886463090241692,0.0032894126311332605,0.13711807923733949
232.0,0.9429163899328785,0.8886235971151495,0.003280414858704454,0.11235900442301862
233.0,0.9427948242931197,0.8888063007436271,0.0032727432681633533,0.09403879720655109
234.0,0.9429771968019222,0.8888280897945128,0.0032658812198690626,0.08077433362978416
235.0,0.9429215399749391,0.8889757085030667,0.003259521160344914,0.07143117969676771
236.0,0.9431828266059608,0.8890736163512261,0.003255254915220256,0.13286768112910208
237.0,0.9430214326225925,0.889276830434501,0.003246572996104928,0.1092363768353083
238.0,0.9432347282141186,0.8892817491653862,0.003239106355115731,0.09175159490865732
239.0,0.9431543352191155,0.8894419067215487,0.003232393797210831,0.07912269557421613
240.0,0.9434537365745127,0.8895186202536292,0.003231858522946289,0.15954328759026434
241.0,0.9432424502022217,0.8897476565047154,0.0032215903308380513,0.12937570788871472
242.0,0.9434946206895192,0.8897315093792371,0.003213161015992466,0.10665324128619022
243.0,0.9433832126882881,0.8899075210553397,0.003205874889879,0.08987197942596785
244.0,0.9435569338954676,0.8899326636048459,0.003199290365404674,0.07775294033668666
245.0,0.943456789188052,0.8902194010246661,0.0031983159961814184,0.1556289636280297
246.0,0.9437577723501481,0.8901769447904326,0.003188367298829228,0.12645844648243043
247.0,0.9436074948008081,0.8903729557595269,0.0031801636981784722,0.10451913112385113
248.0,0.9438114503084691,0.8903816075113746,0.00317302905562034,0.08830563227531336
249.0,0.943737141434876,0.8905372505668439,0.003166560731006805,0.07661273919879588
250.0,0.944025488336606,0.8906173611581151,0.003165267812462373,0.15253257941422826
251.0,0.9438261409021032,0.8908387523577449,0.0031555983483191282,0.12419365817387354
252.0,0.9440684048122324,0.8908266554407183,0.0031475713481032654,0.10284760362715582
253.0,0.9439634722481285,0.8909979435360288,0.003140569832316132,0.08708772770356059
254.0,0.944131410521897,0.8910249331464641,0.0031342008338465935,0.07571223808474996
255.0,0.9440380090239561,0.8913055481367786,0.003132700637432535,0.1501286281359204
256.0,0.9443287303753692,0.8912673506153475,0.003123241536477631,0.12241573655814708
257.0,0.9441851377914396,0.8914585226454292,0.003115372023245082,0.10155718667964526
258.0,0.9443832099958542,0.8914690897473084,0.0031084808522858997,0.08613453877041674
259.0,0.9443123099441947,0.8916216512999511,0.0031022022426890733,0.07500575157477571
260.0,0.9445937902967542,0.8917029695907243,0.0031005905604273975,0.14844303048609975
261.0,0.9444010500216874,0.891919555167468,0.003091311944984542,0.12121313029778079
262.0,0.9446375728982409,0.8919093161497328,0.003083559609548712,0.10067444302534272
263.0,0.9445358821457979,0.8920776083299463,0.0030767643279844227,0.08548917925129582
264.0,0.9447005714283532,0.892105117834241,0.0030705620696746105,0.07451106613692099
265.0,0.9446099842151167,0.892381720820816,0.0030689317903256643,0.14737971869657443
266.0,0.9448954987910079,0.8923451198278735,0.0030597754672785724,0.12044871734461562
267.0,0.9447546552109468,0.8925335510027306,0.003052125446789587,0.10013672839589415
268.0,0.9449499328836478,0.8925444133230526,0.003045406581822871,0.08508411979753731
269.0,0.9448800385509928,0.8926951798596767,0.0030392732635778027,0.0741936495458205
270.0,0.9451584380670757,0.8927757325100274,0.003037708533197222,0.14698540932879955
271.0,0.9449674701440856,0.8929900842832175,0.0030286499104194447,0.12022360486050702
272.0,0.9452020524737268,0.8929797074657548,0.003021066108080442,0.09998312153483516
273.0,0.9451006365150584,0.8931465873621576,0.0030144110608062266,0.08497123845856056
274.0,0.945264416632246,0.8931733943070838,0.0030083339021949413,0.0740788051082755
275.0,0.9451729950980979,0.8934479435602218,0.003006921162367302,0.14718726103284696
276.0,0.9454580162793792,0.8934104619596309,0.002997906268449214,0.12042136077397579
277.0,0.9453162297350226,0.8935981176577981,0.0029903755249023212,0.10016571006880898
278.0,0.94551162865799,0.8936077491197668,0.002983765929626739,0.0850950184632421
279.0,0.945440457819631,0.8937579408415316,0.002977738019672264,0.07414071295452856
280.0,0.9457193951051145,0.8938358458732987,0.002976560237374048,0.14805283200579739
281.0,0.9455255611190845,0.8940504272813787,0.0029675658734646154,0.12115876983599982
282.0,0.9457618722519202,0.8940379895658244,0.0029600526437923214,0.10073679420326775
283.0,0.9456578484983813,0.894204993253181,0.0029534761315895123,0.08551776291666759
284.0,0.9458230072136568,0.894229904649043,0.002947484648001843,0.07441291590176356
285.0,0.9457271613538288,0.8945043236534508,0.0029466322024334487,0.1495286117802262
286.0,0.9460163447814274,0.8944635189928728,0.002937603128240372,0.12233446074063595
287.0,0.9458699453100479,0.8946523493056617,0.0029300938112947214,0.10166060738941207
288.0,0.9460683820687027,0.8946592259209629,0.002923531184140948,0.08619311764712753
289.0,0.9459936371985793,0.8948100687448418,0.002917568810242929,0.07487690377384403
290.0,0.9462767774350519,0.8948834225537133,0.0029171334986671143,0.15170500164601544
291.0,0.9460753604768367,0.8951007338658826,0.002908044377621361,0.12408529215376009
292.0,0.9463171547310505,0.8950842705203724,0.0029005004985174256,0.10300461237144898
293.0,0.9462075549823514,0.895252976308614,0.0028939380676256837,0.08719647887910086
294.0,0.9463764619648771,0.8952747578699678,0.002887990655958188,0.07557607273289953
295.0,0.9463244555253274,0.8954129023587142,0.0028824346779203354,0.0672437591546617
296.0,0.9465706881819995,0.8955043654576151,0.0028788684733541087,0.12633889742461538
297.0,0.9464157784985191,0.8956964366559468,0.002871272876024387,0.10475752545327349
298.0,0.9466203678183018,0.8956989324118105,0.002864687964890968,0.08849898792101675
299.0,0.9465395797674061,0.8958517403636256,0.0028587464573739604,0.07650609043139865
300.0,0.9466852311948252,0.8958851136849663,0.002853210727235403,0.06785927967787253
301.0,0.946616852844341,0.8961412178079611,0.0028500939263479018,0.12915132029733953
302.0,0.9468680907242619,0.8961186585427126,0.002842405807246148,0.10692381068137094
303.0,0.9467497646842878,0.8962907377181409,0.0028357845126210615,0.09013216017841533
304.0,0.9469249484096212,0.8963080733476775,0.0028298337382954876,0.07767832557792695
305.0,0.9468668493430442,0.8964482235714611,0.002824311242725626,0.06865837314784737
306.0,0.9471212705338247,0.8965330726444002,0.0028217260432261207,0.13261936275384326
307.0,0.9469536941153186,0.8967305837589338,0.0028139191890599346,0.10962531208295861
308.0,0.9471677753316197,0.8967269568213223,0.0028072309904671076,0.09216490534175086
309.0,0.9470782812994138,0.8968831434640283,0.0028012577980345388,0.07916228771774818
310.0,0.9472301595027522,0.8969120994972406,0.0027957366809061115,0.06968469374690667
311.0,0.9471497523450683,0.8971721585397163,0.002793780784431329,0.1367494383289319
312.0,0.947415029331487,0.8971411018317507,0.002785803088263195,0.11282505396022405
313.0,0.9472843024632434,0.8973184986955912,0.0027790291628334443,0.0946021650939689
314.0,0.9474687235051249,0.8973298467415609,0.0027730138414801043,0.0809492615284829
315.0,0.9474021666211013,0.8974732589598695,0.0027674847762761074,0.0709452660532099
316.0,0.9476685989513941,0.8975495139274379,0.0027662704430081765,0.14166775130217735
317.0,0.9474833937886689,0.8977550840489458,0.0027580857523712026,0.11667518329116496
318.0,0.9477109673730099,0.8977432471178317,0.0027511858402970023,0.09753359975323334
319.0,0.9476095619922031,0.8979045090558218,0.0027451105090501326,0.08312842728151235
320.0,0.947770257179906,0.8979277016039597,0.0027395576904110912,0.07249816867211148
321.0,0.9476736754099181,0.8981939194093547,0.0027392219984396136,0.1473977347360676
322.0,0.947958423290614,0.8981515270873188,0.0027307596839763926,0.1211451233710963
323.0,0.9478109326080075,0.8983365447436892,0.002723706889892531,0.10097483929608592
324.0,0.9480081176193074,0.8983400678794594,0.002717544441935473,0.08569719718107931
325.0,0.9479302722646796,0.8984882410015856,0.0027119547750304885,0.07435815524031815
326.0,0.9480717875106062,0.8985208816555715,0.0027067301987821544,0.06612424991332322
327.0,0.9480045775476106,0.8987702821383718,0.002703855767567342,0.1263603201417293
328.0,0.948250347158985,0.8987477809324546,0.002696597493619625,0.10499107185660464
329.0,0.948133245051621,0.8989161168522519,0.002690324565498465,0.08873213526360185
330.0,0.9483058252055417,0.8989319502584493,0.002684677253060861,0.07657378801415705
331.0,0.9482469804677564,0.8990694455163846,0.0026794336751714744,0.06768385643082546
332.0,0.9484988547478942,0.8991498286803166,0.002677392846242572,0.13244916645738566
333.0,0.9483293393834218,0.8993452383591253,0.002669885065649446,0.10972794015678924
334.0,0.9485435524315023,0.8993387139748565,0.002663460024084622,0.09232543043083247
335.0,0.9484509822590663,0.8994934627578712,0.002657734233408555,0.0792342849436551
336.0,0.9486035870855534,0.8995191670509637,0.0026524547697227194,0.06958000387118528
337.0,0.9485165931143392,0.8997766657858194,0.002651404938664404,0.1394724005559014
338.0,0.9487865701635295,0.8997403617340278,0.002643571983864145,0.1151943783616265
339.0,0.9486489183598635,0.8999183281358427,0.002636960620105735,0.0965190599973743
340.0,0.948837322705092,0.8999247508583023,0.002631126209342827,0.08236177518202932
341.0,0.9487647463706409,0.9000683110535619,0.002625794825806674,0.07184535804057246
342.0,0.948900966316404,0.9001019957809778,0.0026207863351517422,0.06420036070883167
343.0,0.9488389996449755,0.9003450021053743,0.002617693525722909,0.12153462026532891
344.0,0.9490755813510372,0.9003256447389304,0.002610836963046633,0.10139949448237948
345.0,0.9489639685339132,0.9004892441052893,0.0026048645989031993,0.08604793080092343
346.0,0.9491311748562875,0.9005061853046425,0.0025994573378557984,0.07454333811195607
347.0,0.9490749491835427,0.900640482874734,0.0025944170972992476,0.06610992428531404
